run_id,source,profile_family,profile_variant,sample_time_s,t_sec,Q1,Q2,T1,T2,ambient_ref,phase,split,run_ok,notes
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,57.0,30.0,65.0,19.287,19.738,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,58.0,30.0,65.0,19.319,19.835,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,59.0,30.0,65.0,19.287,19.899,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,60.0,30.0,65.0,19.352,19.706,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,61.0,30.0,65.0,19.48,19.803,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,62.0,30.0,65.0,19.48,19.932,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,63.0,30.0,65.0,19.577,20.093,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,64.0,30.0,65.0,19.577,20.351,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,65.0,30.0,65.0,19.642,20.318,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,66.0,30.0,65.0,19.609,20.544,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,67.0,30.0,65.0,19.706,20.447,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,68.0,30.0,65.0,19.706,20.641,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,69.0,30.0,65.0,19.738,20.512,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,70.0,30.0,65.0,19.932,20.963,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,71.0,30.0,65.0,19.932,20.866,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,72.0,30.0,65.0,19.899,20.995,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,73.0,30.0,65.0,19.996,20.898,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,74.0,30.0,65.0,20.093,21.285,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,75.0,30.0,65.0,20.254,21.188,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,76.0,30.0,65.0,20.254,21.35,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,77.0,30.0,65.0,20.254,21.543,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,78.0,30.0,65.0,20.318,21.511,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,79.0,30.0,65.0,20.479,21.575,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,80.0,30.0,65.0,20.576,21.897,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,81.0,30.0,65.0,20.608,21.833,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,82.0,30.0,35.0,20.641,21.672,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,83.0,30.0,35.0,20.866,21.994,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,84.0,30.0,35.0,20.898,21.865,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,85.0,30.0,35.0,20.931,22.188,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,86.0,30.0,35.0,21.092,22.188,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,87.0,30.0,35.0,21.221,22.188,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,88.0,30.0,35.0,21.221,22.188,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,89.0,30.0,35.0,21.285,22.542,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,90.0,30.0,35.0,21.382,22.51,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,91.0,30.0,35.0,21.543,22.735,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,92.0,30.0,35.0,21.543,22.929,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,93.0,30.0,35.0,21.672,22.929,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,94.0,30.0,35.0,21.801,23.058,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,95.0,30.0,35.0,21.865,23.219,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,96.0,30.0,35.0,21.897,23.348,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,97.0,30.0,35.0,22.059,23.154,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,98.0,30.0,35.0,22.188,23.541,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,99.0,30.0,35.0,22.188,23.67,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,100.0,30.0,35.0,22.445,23.67,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,101.0,30.0,35.0,22.51,23.477,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,102.0,30.0,35.0,22.574,23.96,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,103.0,30.0,35.0,22.542,23.734,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,104.0,30.0,35.0,22.703,23.863,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,105.0,30.0,35.0,22.832,23.863,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,106.0,30.0,35.0,22.896,24.153,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,107.0,30.0,35.0,22.929,24.089,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,108.0,30.0,35.0,23.154,24.314,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,109.0,30.0,35.0,23.154,24.218,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,110.0,30.0,35.0,23.219,24.186,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,111.0,30.0,35.0,23.38,24.572,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,112.0,30.0,35.0,23.477,24.54,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,113.0,30.0,35.0,23.541,24.637,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,114.0,30.0,35.0,23.767,24.572,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,115.0,30.0,35.0,23.799,24.895,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,116.0,30.0,35.0,23.863,24.733,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,117.0,30.0,35.0,24.121,24.959,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,118.0,30.0,35.0,24.121,24.927,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,119.0,30.0,35.0,24.186,25.217,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,120.0,30.0,35.0,24.282,25.185,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,121.0,30.0,35.0,24.411,25.281,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,122.0,30.0,35.0,24.443,25.313,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,123.0,30.0,35.0,24.476,25.313,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,124.0,30.0,35.0,24.54,25.378,18.80045,active,unassigned,True,
run_0001,hardware,q2_dominant,q2_dominant_v01,1.0,125.0,30.0,35.0,24.733,25.604,18.80045,active,unassigned,True,
