run_id,source,profile_family,profile_variant,sample_time_s,t_sec,Q1,Q2,T1,T2,ambient_ref,phase,split,run_ok,notes
run_0001,model,q2_dominant,q2_dominant_v01,1.0,36.02,0.0,65.0,20.949499999999997,20.949499999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,37.63,0.0,65.0,20.949499999999997,21.2718,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,38.05,0.0,65.0,20.949499999999997,21.2718,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,39.07,0.0,65.0,20.949499999999997,21.2718,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,40.8,0.0,65.0,20.949499999999997,21.2718,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,41.05,0.0,65.0,20.949499999999997,21.2718,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,42.52,0.0,65.0,20.949499999999997,21.594099999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,43.03,0.0,65.0,20.949499999999997,21.594099999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,44.06,0.0,65.0,20.949499999999997,21.594099999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,45.04,0.0,65.0,20.949499999999997,21.594099999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,46.07,0.0,65.0,20.949499999999997,21.9164,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,47.07,0.0,65.0,20.949499999999997,21.9164,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,48.69,0.0,65.0,20.949499999999997,21.9164,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,49.06,30.0,65.0,20.949499999999997,21.9164,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,50.04,30.0,65.0,20.949499999999997,22.238699999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,51.07,30.0,65.0,20.949499999999997,22.238699999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,52.06,30.0,65.0,20.949499999999997,22.238699999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,53.08,30.0,65.0,20.949499999999997,22.238699999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,54.06,30.0,65.0,20.949499999999997,22.561,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,55.04,30.0,65.0,20.949499999999997,22.561,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,56.08,30.0,65.0,21.2718,22.561,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,57.06,30.0,65.0,21.2718,22.8833,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,58.04,30.0,65.0,21.2718,22.8833,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,59.07,30.0,65.0,21.2718,22.8833,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,60.7,30.0,65.0,21.2718,23.205599999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,61.04,30.0,65.0,21.2718,23.205599999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,62.65,30.0,65.0,21.594099999999997,23.205599999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,63.07,30.0,65.0,21.594099999999997,23.205599999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,64.05,30.0,65.0,21.594099999999997,23.5279,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,65.66,30.0,65.0,21.9164,23.5279,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,66.06,30.0,65.0,21.9164,23.850199999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,67.04,30.0,65.0,21.9164,23.850199999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,68.07,30.0,65.0,21.9164,23.850199999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,69.05,30.0,65.0,22.238699999999998,24.1725,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,70.03,30.0,65.0,22.238699999999998,24.1725,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,71.67,30.0,65.0,22.238699999999998,24.1725,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,72.05,30.0,65.0,22.561,24.494799999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,73.04,30.0,65.0,22.561,24.494799999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,74.07,30.0,65.0,22.561,24.494799999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,75.05,30.0,65.0,22.8833,24.817099999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,76.03,30.0,65.0,22.8833,24.817099999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,77.07,30.0,65.0,22.8833,24.817099999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,78.04,30.0,65.0,22.8833,25.1394,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,79.67,30.0,65.0,23.205599999999997,25.1394,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,80.05,30.0,65.0,23.205599999999997,25.1394,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,81.66,30.0,65.0,23.5279,25.461699999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,82.05,30.0,65.0,23.5279,25.461699999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,83.07,30.0,65.0,23.5279,25.461699999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,84.05,30.0,65.0,23.850199999999997,25.784,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,85.05,30.0,65.0,23.850199999999997,25.784,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,86.08,30.0,65.0,23.850199999999997,25.784,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,87.71,30.0,65.0,24.1725,26.106299999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,88.04,30.0,65.0,24.1725,26.106299999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,89.07,30.0,65.0,24.1725,26.106299999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,90.05,30.0,65.0,24.494799999999998,26.4286,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,91.08,30.0,65.0,24.494799999999998,26.4286,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,92.7,30.0,65.0,24.817099999999996,26.750899999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,93.04,30.0,65.0,24.817099999999996,26.750899999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,94.07,30.0,65.0,24.817099999999996,26.750899999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,95.05,30.0,65.0,24.817099999999996,26.750899999999998,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,96.09,30.0,65.0,25.1394,27.073199999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,97.07,30.0,65.0,25.1394,27.073199999999996,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,98.05,30.0,65.0,25.1394,27.3955,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,99.03,30.0,65.0,25.461699999999997,27.3955,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,100.07,30.0,65.0,25.461699999999997,27.3955,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,101.05,30.0,65.0,25.461699999999997,27.3955,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,102.67,30.0,65.0,25.784,27.717799999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,103.07,30.0,65.0,25.784,27.717799999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,104.07,30.0,65.0,25.784,27.717799999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,105.68,30.0,65.0,26.106299999999997,28.0401,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,106.06,30.0,65.0,26.106299999999997,28.0401,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,107.04,30.0,65.0,26.4286,28.362399999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,108.03,30.0,65.0,26.4286,28.362399999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,109.64,30.0,65.0,26.4286,28.362399999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,110.07,30.0,65.0,26.750899999999998,28.362399999999997,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,111.05,30.0,65.0,26.750899999999998,28.6847,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,112.03,30.0,65.0,26.750899999999998,28.6847,20.949499999999997,active,unassigned,True,
run_0001,model,q2_dominant,q2_dominant_v01,1.0,113.66,30.0,65.0,26.750899999999998,28.6847,20.949499999999997,active,unassigned,True,
