run_id,source,profile_family,profile_variant,duration_s,sample_time_s,initial_hold_s,cooldown_s,seed,ambient_ref_start,t1_start,t2_start,t1_end,t2_end,q1_mean,q1_max,q2_mean,q2_max,n_segments_q1,n_segments_q2,coordination_mode,contains_short_segment,profile_signature,run_ok,comment
run_0230,model,q2_dominant,q2_dominant_v01,600,1.0,28,60,42,20.788349999999998,20.6272,20.949499999999997,27.073199999999996,26.4286,14.466666666666667,40.0,27.291666666666668,80.0,4,4,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0231,model,coordinated,coordinated_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.6272,25.1394,23.5279,24.974958263772955,75.0,23.43906510851419,80.0,5,5,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 15, ""q1_mean_bin"": 5, ""q1_nseg"": 7, ""q2_max_bin"": 16, ""q2_mean_bin"": 5, ""q2_nseg"": 7, ""short"": 1}",True,
run_0232,model,staggered_steps,staggered_steps_v01,600,1.0,22,60,42,20.788349999999998,20.949499999999997,20.949499999999997,24.1725,24.1725,14.974747474747474,85.0,23.796296296296298,100.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 3, ""q1_nseg"": 6, ""q2_max_bin"": 20, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0233,model,staggered_steps,staggered_steps_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,35.1307,32.8746,45.666666666666664,85.0,34.19166666666667,85.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 9, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0234,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.6272,20.949499999999997,26.106299999999997,23.850199999999997,32.416666666666664,95.0,20.333333333333332,80.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0235,model,q2_dominant,q2_dominant_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,31.263099999999998,30.618499999999997,18.4822934232715,40.0,46.045531197301855,90.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 8, ""q1_mean_bin"": 4, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 9, ""q2_nseg"": 7, ""short"": 1}",True,
run_0236,model,staggered_steps,staggered_steps_v01,600,1.0,30,60,42,20.949499999999997,20.949499999999997,20.6272,29.973899999999997,24.494799999999998,33.17340067340067,70.0,22.533670033670035,100.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 14, ""q1_mean_bin"": 7, ""q1_nseg"": 7, ""q2_max_bin"": 20, ""q2_mean_bin"": 4, ""q2_nseg"": 7, ""short"": 1}",True,
run_0237,model,q1_dominant,q1_dominant_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.6516,24.817099999999996,40.303030303030305,95.0,19.132996632996633,40.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 19, ""q1_mean_bin"": 8, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0238,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.106299999999997,26.4286,24.187604690117254,85.0,23.333333333333332,80.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 16, ""q2_mean_bin"": 5, ""q2_nseg"": 6, ""short"": 1}",True,
run_0239,model,q1_dominant,q1_dominant_v01,600,1.0,20,60,42,20.788349999999998,20.949499999999997,20.949499999999997,26.4286,24.494799999999998,21.88026981450253,70.0,19.75548060708263,45.0,4,4,q1_dominant,True,"{""coordination_mode"": ""q1_dominant"", ""family"": ""q1_dominant"", ""q1_max_bin"": 14, ""q1_mean_bin"": 4, ""q1_nseg"": 6, ""q2_max_bin"": 9, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0240,model,q2_dominant,q2_dominant_v01,600,1.0,25,60,42,20.949499999999997,20.949499999999997,20.949499999999997,32.8746,29.329299999999996,16.374367622259697,35.0,32.99325463743676,60.0,5,5,q2_dominant,True,"{""coordination_mode"": ""q2_dominant"", ""family"": ""q2_dominant"", ""q1_max_bin"": 7, ""q1_mean_bin"": 3, ""q1_nseg"": 7, ""q2_max_bin"": 12, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0241,model,coordinated,coordinated_v01,600,1.0,22,60,42,20.949499999999997,20.949499999999997,20.949499999999997,26.4286,23.205599999999997,31.045531197301855,80.0,18.701517706576727,70.0,4,4,opposite_direction,True,"{""coordination_mode"": ""opposite_direction"", ""family"": ""coordinated"", ""q1_max_bin"": 16, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 14, ""q2_mean_bin"": 4, ""q2_nseg"": 6, ""short"": 1}",True,
run_0242,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,30.618499999999997,34.4861,32.1079258010118,90.0,42.158516020236085,90.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 18, ""q2_mean_bin"": 8, ""q2_nseg"": 7, ""short"": 1}",True,
run_0243,model,staggered_steps,staggered_steps_v01,600,1.0,26,60,42,20.949499999999997,20.949499999999997,20.949499999999997,29.006999999999998,23.850199999999997,24.713804713804713,60.0,12.247474747474747,40.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 12, ""q1_mean_bin"": 5, ""q1_nseg"": 6, ""q2_max_bin"": 8, ""q2_mean_bin"": 2, ""q2_nseg"": 6, ""short"": 1}",True,
run_0244,model,staggered_steps,staggered_steps_v01,600,1.0,20,60,42,20.949499999999997,20.949499999999997,20.949499999999997,43.188199999999995,30.618499999999997,30.8,90.0,28.458333333333332,55.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 18, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 11, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
run_0245,model,staggered_steps,staggered_steps_v01,600,1.0,21,60,42,20.949499999999997,20.949499999999997,20.949499999999997,36.7422,27.717799999999997,35.71070234113712,80.0,25.09197324414716,95.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 16, ""q1_mean_bin"": 7, ""q1_nseg"": 6, ""q2_max_bin"": 19, ""q2_mean_bin"": 5, ""q2_nseg"": 5, ""short"": 1}",True,
run_0246,model,staggered_steps,staggered_steps_v01,600,1.0,30,60,42,20.788349999999998,20.949499999999997,20.949499999999997,29.329299999999996,25.784,31.80976430976431,95.0,31.506734006734007,85.0,4,4,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 19, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 6, ""short"": 1}",True,
run_0247,model,staggered_steps,staggered_steps_v01,600,1.0,23,60,42,20.949499999999997,20.949499999999997,20.6272,30.618499999999997,31.9077,31.903553299492387,85.0,33.578680203045685,75.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 17, ""q1_mean_bin"": 6, ""q1_nseg"": 6, ""q2_max_bin"": 15, ""q2_mean_bin"": 7, ""q2_nseg"": 7, ""short"": 1}",True,
run_0248,model,staggered_steps,staggered_steps_v01,600,1.0,21,60,42,20.788349999999998,20.949499999999997,20.949499999999997,34.4861,35.1307,29.915682967959526,75.0,32.563237774030355,85.0,5,5,staggered,True,"{""coordination_mode"": ""staggered"", ""family"": ""staggered_steps"", ""q1_max_bin"": 15, ""q1_mean_bin"": 6, ""q1_nseg"": 7, ""q2_max_bin"": 17, ""q2_mean_bin"": 6, ""q2_nseg"": 7, ""short"": 1}",True,
